Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01448,Poppy seed,2014,2014,1000 USD,181057,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01444,Sesame seed,1993,1993,1000 Int$,2554594,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),21118.03,"Meat of mules, fresh or chilled",2002,2002,1000 USD,383487,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01929.07,"Abaca, manila hemp, raw",1975,1975,1000 USD,162440,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01353.01,Raspberries,2012,2012,1000 Int$,1837255,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),21118.03i,"Meat of mules, fresh or chilled (indigenous)",1977,1977,1000 USD,68811,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01323,Oranges,2010,2010,1000 USD,25290325,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),21114,"Meat of rabbits and hares, fresh or chilled",2017,2017,1000 USD,2329715,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01930.01,"Peppermint, spearmint",2006,2006,1000 Int$,265254,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01349.10,Other pome fruits,2021,2021,1000 Int$,42173,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01214,Lettuce and chicory,1999,1999,1000 USD,7831547,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01375,"Pistachios, in shell",1978,1978,1000 Int$,658347,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),21116i,"Meat of goat, fresh or chilled (indigenous)",1967,1967,1000 USD,4635483,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),0112,Maize (corn),1961,1961,1000 Int$,41155507,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),21113.01,"Meat of pig with the bone, fresh or chilled",2013,2013,1000 USD,316445378,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),0116,Rye,2002,2002,1000 Int$,5653090,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01540,Yams,1961,1961,1000 Int$,2202425,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),0115,Barley,2014,2014,1000 Int$,28307078,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01322,Lemons and limes,1989,1989,1000 USD,4099407,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01630,Maté leaves,1969,1969,1000 Int$,71689,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01373,"Chestnuts, in shell",1995,1995,1000 USD,2004712,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),21170.92,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",1996,1996,1000 Int$,1021521,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01239.01,Okra,1966,1966,1000 Int$,1254299,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),0141,Soya beans,1985,1985,1000 USD,40680535,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),0231,"Hen eggs in shell, fresh",1998,1998,1000 USD,41247607,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),21113.01,"Meat of pig with the bone, fresh or chilled",1997,1997,1000 USD,190290223,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01929.04,"Ramie, raw or retted",1986,1986,1000 Int$,144099,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),0112,Maize (corn),1973,1973,1000 USD,58189983,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01657,"Ginger, raw",2000,2000,1000 USD,570335,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1962,1962,1000 USD,284023,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),02910,Natural honey,2021,2021,1000 USD,7771510,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01701,"Beans, dry",2005,2005,1000 USD,13393421,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01354,Strawberries,2022,2022,1000 Int$,15621618,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01530,Sweet potatoes,1994,1994,1000 Int$,25912270,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01441,Linseed,1983,1983,1000 Int$,972649,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01355.01,Blueberries,2001,2001,1000 USD,432902,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01342.01,Pears,1986,1986,1000 USD,6992189,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01377,"Brazil nuts, in shell",2020,2020,1000 USD,52209,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01620,Tea leaves,2012,2012,1000 USD,54650936,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),21170.01i,"Meat of pigeons and other birds n.e.c., fresh, chilled or frozen (indigenous)",1973,1973,1000 USD,20720,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01323,Oranges,2018,2018,1000 USD,27140081,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01322,Lemons and limes,2004,2004,1000 USD,6711023,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),0117,Oats,1997,1997,1000 Int$,5355188,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01691,Chicory roots,2002,2002,1000 USD,562625,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),02944,Silk-worm cocoons suitable for reeling,1996,1996,1000 Int$,1350503,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01322,Lemons and limes,1994,1994,1000 USD,4360508,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01657,"Ginger, raw",2007,2007,1000 USD,1343674,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01540,Yams,2020,2020,1000 Int$,21560238,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01620,Tea leaves,1974,1974,1000 Int$,2880038,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01191,Triticale,2014,2014,1000 USD,3138765,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01243,"Broad beans and horse beans, green",1990,1990,1000 USD,489443,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01657,"Ginger, raw",2015,2015,1000 USD,2943025,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01709.90,Other pulses n.e.c.,1972,1972,1000 USD,2621160,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01344.02,Cherries,2012,2012,1000 USD,4545652,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01316,"Mangoes, guavas and mangosteens",1965,1965,1000 Int$,7216957,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01355.01,Blueberries,1968,1968,1000 USD,24919,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01235,"Pumpkins, squash and gourds",2014,2014,1000 Int$,7198352,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),02960.01,Beeswax,1963,1963,1000 Int$,169699,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01444,Sesame seed,2003,2003,1000 USD,2739641,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),0231,"Hen eggs in shell, fresh",1977,1977,1000 Int$,29388810,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),21170.01i,"Meat of pigeons and other birds n.e.c., fresh, chilled or frozen (indigenous)",2017,2017,1000 Int$,79154,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01709.90,Other pulses n.e.c.,2014,2014,1000 USD,3158846,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01211,Asparagus,1972,1972,1000 Int$,1168352,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01709.02,Lupins,2001,2001,1000 USD,343230,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01499.05,Kapok fruit,1967,1967,1000 USD,7257,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01530,Sweet potatoes,2008,2008,1000 Int$,21320023,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01252,Green garlic,2001,2001,1000 USD,4801164,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01691,Chicory roots,1979,1979,1000 USD,192069,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01445,Sunflower seed,1979,1979,1000 Int$,7446375,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01658,"Vanilla, raw",1967,1967,1000 Int$,3960,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),0118,Millet,1989,1989,1000 USD,8017354,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01653,"Nutmeg, mace, cardamoms, raw",2009,2009,1000 USD,218823,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01659,Hop cones,1994,1994,1000 USD,791166,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01355.90,Other berries and fruits of the genus vaccinium n.e.c.,1993,1993,1000 USD,201971,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01235,"Pumpkins, squash and gourds",1976,1976,1000 USD,2819951,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01315,Figs,1973,1973,1000 USD,1078978,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01251,Carrots and turnips,2006,2006,1000 USD,9380541,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01704,"Lentils, dry",1979,1979,1000 Int$,877368,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01699,"Other stimulant, spice and aromatic crops, n.e.c.",1993,1993,1000 USD,1547017,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),21112i,"Meat of buffalo, fresh or chilled (indigenous)",1980,1980,1000 Int$,5136169,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01312,Bananas,2008,2008,1000 Int$,34771180,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),21117.02i,"Meat of other domestic camelids, fresh or chilled (indigenous)",1967,1967,1000 USD,47881,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01290.01,Green corn (maize),2012,2012,1000 USD,5285976,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01929.07,"Abaca, manila hemp, raw",1976,1976,1000 USD,174412,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01235,"Pumpkins, squash and gourds",2002,2002,1000 Int$,5472560,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),21121i,"Meat of chickens, fresh or chilled (indigenous)",2012,2012,1000 Int$,179526048,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01691,Chicory roots,1990,1990,1000 USD,168043,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01323,Oranges,1999,1999,1000 USD,17795833,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01317,Papayas,1999,1999,1000 USD,2086635,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01313,Plantains and cooking bananas,1963,1963,1000 USD,2663296,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01709.02,Lupins,1964,1964,1000 USD,74668,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),21118.03i,"Meat of mules, fresh or chilled (indigenous)",1964,1964,1000 USD,28439,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01341,Apples,2010,2010,1000 USD,40223074,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01254,Leeks and other alliaceous vegetables,2001,2001,1000 USD,1711966,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01353.01,Raspberries,2019,2019,1000 Int$,2792833,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01656,"Cloves (whole stems), raw",2015,2015,1000 Int$,199812,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01651,"Pepper (Piper spp.), raw",2005,2005,1000 Int$,2506999,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),21118.02i,"Meat of asses, fresh or chilled (indigenous)",2020,2020,1000 USD,654847,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01199.02,Mixed grain,2013,2013,1000 USD,940474,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01445,Sunflower seed,1973,1973,1000 USD,2185578,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),21123i,"Meat of geese, fresh or chilled (indigenous)",2010,2010,1000 USD,7010263,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01191,Triticale,1985,1985,1000 USD,106612,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01499.01,Karite nuts (sheanuts),2008,2008,1000 USD,479171,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01444,Sesame seed,1969,1969,1000 Int$,1924823,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),0111,Wheat,2000,2000,1000 USD,70254930,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01929.06,"Agave fibres, raw, n.e.c.",1996,1996,1000 USD,38094,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1999,1999,1000 USD,26583463,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01316,"Mangoes, guavas and mangosteens",1986,1986,1000 Int$,10822893,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01699,"Other stimulant, spice and aromatic crops, n.e.c.",2013,2013,1000 USD,3428875,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01352,Kiwi fruit,1971,1971,1000 USD,3248,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01324,"Tangerines, mandarins, clementines",1965,1965,1000 USD,3743716,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01344.01,Sour cherries,1977,1977,1000 USD,428934,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01709.02,Lupins,1968,1968,1000 USD,64252,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01239.01,Okra,1976,1976,1000 USD,1882503,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01315,Figs,2016,2016,1000 Int$,805163,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01379.02,Kola nuts,1977,1977,1000 Int$,157739,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01653,"Nutmeg, mace, cardamoms, raw",2001,2001,1000 Int$,281073,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01329,"Other citrus fruit, n.e.c.",1990,1990,1000 Int$,1845944,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01215,Spinach,1998,1998,1000 Int$,2995001,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01345,Peaches and nectarines,1971,1971,1000 USD,5665753,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01691,Chicory roots,1999,1999,1000 USD,239571,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),21123i,"Meat of geese, fresh or chilled (indigenous)",2012,2012,1000 Int$,7689385,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01343,Apricots,1987,1987,1000 Int$,1552178,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),21118.03i,"Meat of mules, fresh or chilled (indigenous)",2006,2006,1000 USD,192115,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01709.02,Lupins,1999,1999,1000 USD,509301,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01448,Poppy seed,2021,2021,1000 Int$,44394,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01445,Sunflower seed,2016,2016,1000 USD,20086788,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01550,Taro,1963,1963,1000 Int$,1921816,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01342.01,Pears,2007,2007,1000 Int$,9125298,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),21118.03,"Meat of mules, fresh or chilled",1989,1989,1000 USD,164391,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01243,"Broad beans and horse beans, green",2010,2010,1000 USD,956729,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),0114,Sorghum,2001,2001,1000 USD,12314433,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),21122i,"Meat of ducks, fresh or chilled (indigenous)",1980,1980,1000 Int$,1633002,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),21115i,"Meat of sheep, fresh or chilled (indigenous)",2012,2012,1000 Int$,38941822,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01704,"Lentils, dry",2010,2010,1000 USD,3460272,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01214,Lettuce and chicory,1996,1996,1000 Int$,6072431,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01540,Yams,1999,1999,1000 USD,14965492,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),21117.01i,"Meat of camels, fresh or chilled (indigenous)",1990,1990,1000 Int$,898721,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01620,Tea leaves,1972,1972,1000 USD,2772293,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01341,Apples,1974,1974,1000 USD,13845162,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01342.02,Quinces,1961,1961,1000 USD,143719,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),02941,"Shorn wool, greasy, including fleece-washed shorn wool",1962,1962,1000 Int$,10218239,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01371,"Almonds, in shell",2003,2003,1000 Int$,8962581,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01375,"Pistachios, in shell",2005,2005,1000 Int$,3214557,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),21116i,"Meat of goat, fresh or chilled (indigenous)",1971,1971,1000 USD,5097922,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01270,Mushrooms and truffles,1962,1962,1000 USD,860325,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01374,"Hazelnuts, in shell",1993,1993,1000 Int$,1635068,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01377,"Brazil nuts, in shell",1993,1993,1000 Int$,29620,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01701,"Beans, dry",1998,1998,1000 USD,7567859,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01448,Poppy seed,1983,1983,1000 USD,29718,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01345,Peaches and nectarines,1964,1964,1000 Int$,3451650,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),21111.01,"Meat of cattle with the bone, fresh or chilled",1998,1998,1000 USD,120978241,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),0113,Rice,2019,2019,1000 USD,328904665,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01199.02,Mixed grain,2002,2002,1000 USD,905973,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01342.02,Quinces,2004,2004,1000 Int$,235475,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,1000 USD,295597235,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01449.01,Melonseed,2022,2022,1000 Int$,297632,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01657,"Ginger, raw",1964,1964,1000 Int$,69737,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01346,Plums and sloes,1971,1971,1000 Int$,3284001,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),21114,"Meat of rabbits and hares, fresh or chilled",2000,2000,1000 USD,1249848,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01221,Watermelons,2015,2015,1000 Int$,23432383,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),0114,Sorghum,1999,1999,1000 Int$,13038056,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01241.90,"Other beans, green",2009,2009,1000 Int$,6057453,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),01930.01,"Peppermint, spearmint",2010,2010,1000 USD,5511,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01708,"Bambara beans, dry",1974,1974,1000 Int$,14139,E,Estimated value
QV,Value of Agricultural Production,1,World,57,Gross Production Value (current thousand US$),02211,Raw milk of cattle,1994,1994,1000 USD,123707118,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),21123,"Meat of geese, fresh or chilled",2007,2007,1000 USD,10003666,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01342.01,Pears,1984,1984,1000 USD,6858370,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01520.01,"Cassava, fresh",1979,1979,1000 Int$,17395318,E,Estimated value
QV,Value of Agricultural Production,1,World,152,Gross Production Value (constant 2014-2016 thousand I$),01448,Poppy seed,1963,1963,1000 Int$,80670,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01530,Sweet potatoes,1991,1991,1000 USD,35254053,E,Estimated value
QV,Value of Agricultural Production,1,World,58,Gross Production Value (constant 2014-2016 thousand US$),01252,Green garlic,2000,2000,1000 USD,13375437,E,Estimated value
