Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01373,"Chestnuts, in shell",1984,1984,,31.48,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21121i,"Meat of chickens, fresh or chilled (indigenous)",2022,2022,,110.82,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21115i,"Meat of sheep, fresh or chilled (indigenous)",1990,1990,,105.65,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01359.90,"Other fruits, n.e.c.",1981,1981,,27.72,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01970,Unmanufactured tobacco,1987,1987,,134.66,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01499.02,Tung nuts,2011,2011,,104.62,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21113.01i,"Meat of pig with the bone, fresh or chilled (indigenous)",1999,1999,,95.23,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01351.02,Gooseberries,2008,2008,,97.84,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01375,"Pistachios, in shell",2005,2005,,50.45,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01706,"Cow peas, dry",1969,1969,,21.5,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0112,Maize (corn),1991,1991,,44.62,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01656,"Cloves (whole stems), raw",1990,1990,,63.85,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21124i,"Meat of turkeys, fresh or chilled (indigenous)",2016,2016,,103.74,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01229,Cantaloupes and other melons,1993,1993,,59.71,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01330,Grapes,1974,1974,,151.26,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0141,Soya beans,1988,1988,,42.06,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01921.01,"Seed cotton, unginned",2003,2003,,92.13,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01530,Sweet potatoes,1995,1995,,191.52,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01194,Quinoa,2000,2000,,29.3,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01254,Leeks and other alliaceous vegetables,1989,1989,,89.47,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01540,Yams,1997,1997,,52.25,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01441,Linseed,1985,1985,,89.21,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01321,Pomelos and grapefruits,2009,2009,,92.75,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01352,Kiwi fruit,1986,1986,,7.09,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01211,Asparagus,2011,2011,,103.71,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01651,"Pepper (Piper spp.), raw",1978,1978,,31.02,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01922.02,"Kenaf, and other textile bast fibres, raw or retted",2006,2006,,161.34,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21115i,"Meat of sheep, fresh or chilled (indigenous)",2009,2009,,91.8,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01233,Eggplants (aubergines),1969,1969,,27.67,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01530,Sweet potatoes,1961,1961,,107.05,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01290.90,"Other vegetables, fresh n.e.c.",2005,2005,,80.17,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01591,Yautia,1985,1985,,55.59,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01324,"Tangerines, mandarins, clementines",1990,1990,,54.26,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01610,"Coffee, green",1989,1989,,66.01,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01241.01,String beans,2020,2020,,67.79,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21123i,"Meat of geese, fresh or chilled (indigenous)",2021,2021,,163.12,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01356,Locust beans (carobs),1962,1962,,413.16,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01352,Kiwi fruit,1994,1994,,32.13,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01709.02,Lupins,1967,1967,,63.68,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01929.04,"Ramie, raw or retted",1991,1991,,91.82,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0111,Wheat,1991,1991,,73.2,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02941,"Shorn wool, greasy, including fleece-washed shorn wool",2008,2008,,111.89,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0232,"Eggs from other birds in shell, fresh, n.e.c.",2022,2022,,96.83,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01449.02,Hempseed,1976,1976,,5200.0,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),F1739,Vegetables and Fruit Primary,1966,1966,,53.09,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21116i,"Meat of goat, fresh or chilled (indigenous)",1964,1964,,20.03,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01702,"Broad beans and horse beans, dry",1988,1988,,142.63,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01653,"Nutmeg, mace, cardamoms, raw",1971,1971,,18.67,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21121i,"Meat of chickens, fresh or chilled (indigenous)",1975,1975,,28.79,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01323,Oranges,2010,2010,,97.2,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01344.01,Sour cherries,2015,2015,,98.73,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01510,Potatoes,1989,1989,,76.33,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01352,Kiwi fruit,2014,2014,,93.62,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21124i,"Meat of turkeys, fresh or chilled (indigenous)",2007,2007,,108.32,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01922.02,"Kenaf, and other textile bast fibres, raw or retted",2010,2010,,114.09,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01929.02,"True hemp, raw or retted",1981,1981,,159.31,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01921.01,"Seed cotton, unginned",2015,2015,,94.16,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21118.01i,"Horse meat, fresh or chilled (indigenous)",2002,2002,,103.32,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01241.01,String beans,1998,1998,,111.35,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21124i,"Meat of turkeys, fresh or chilled (indigenous)",1982,1982,,40.05,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01290.01,Green corn (maize),2012,2012,,95.71,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01445,Sunflower seed,2010,2010,,72.39,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01243,"Broad beans and horse beans, green",2010,2010,,106.14,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),F2041,Crops,2001,2001,,82.54,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01344.02,Cherries,2010,2010,,93.76,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0112,Maize (corn),2004,2004,,77.94,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01447,Castor oil seeds,1992,1992,,60.44,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01342.01,Pears,1998,1998,,75.18,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01550,Taro,2005,2005,,71.72,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01330,Grapes,1974,1974,,81.39,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01254,Leeks and other alliaceous vegetables,1972,1972,,37.06,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01251,Carrots and turnips,2002,2002,,68.87,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01319,"Other tropical fruits, n.e.c.",2002,2002,,77.55,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02941,"Shorn wool, greasy, including fleece-washed shorn wool",1973,1973,,252.21,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),F1780,"Milk, Total",1993,1993,,79.24,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01359.90,"Other fruits, n.e.c.",2010,2010,,89.0,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01355.01,Blueberries,1963,1963,,5.37,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01443,Rape or colza seed,1996,1996,,54.46,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21115i,"Meat of sheep, fresh or chilled (indigenous)",1986,1986,,99.94,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01929.90,"Other fibre crops, raw, n.e.c.",1963,1963,,46.79,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01349.10,Other pome fruits,2012,2012,,84.39,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0118,Millet,2017,2017,,101.76,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02941,"Shorn wool, greasy, including fleece-washed shorn wool",1988,1988,,157.92,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01216,Artichokes,2019,2019,,106.29,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01449.01,Melonseed,1975,1975,,91.56,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01353.01,Raspberries,2015,2015,,95.23,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01709.02,Lupins,1999,1999,,175.14,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21113.01i,"Meat of pig with the bone, fresh or chilled (indigenous)",2000,2000,,76.92,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21114i,"Meat of rabbits and hares, fresh or chilled (indigenous)",1962,1962,,31.57,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01929.04,"Ramie, raw or retted",1971,1971,,79.87,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01441,Linseed,2014,2014,,91.58,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01253.02,"Onions and shallots, dry (excluding dehydrated)",2000,2000,,54.34,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21122i,"Meat of ducks, fresh or chilled (indigenous)",1990,1990,,27.77,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01321,Pomelos and grapefruits,1990,1990,,47.34,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02291,Raw milk of sheep,1980,1980,,69.33,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01235,"Pumpkins, squash and gourds",1987,1987,,59.34,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01448,Poppy seed,1999,1999,,116.93,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01499.01,Karite nuts (sheanuts),1986,1986,,61.97,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2018,2018,,114.39,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01346,Plums and sloes,1992,1992,,59.28,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21170.02,"Game meat, fresh, chilled or frozen",1969,1969,,48.79,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01311,Avocados,1962,1962,,13.66,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01251,Carrots and turnips,2014,2014,,98.53,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01929.90,"Other fibre crops, raw, n.e.c.",2011,2011,,94.91,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01215,Spinach,2015,2015,,100.25,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0232,"Eggs from other birds in shell, fresh, n.e.c.",1977,1977,,18.75,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01213,Cauliflowers and broccoli,1983,1983,,46.29,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21117.02i,"Meat of other domestic camelids, fresh or chilled (indigenous)",1962,1962,,215.69,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01234,Tomatoes,1989,1989,,42.12,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21115i,"Meat of sheep, fresh or chilled (indigenous)",2014,2014,,98.84,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01491.01,Oil palm fruit,2016,2016,,99.34,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0116,Rye,2020,2020,,109.65,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01344.02,Cherries,2013,2013,,101.3,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01701,"Beans, dry",1969,1969,,91.56,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01253.01,"Onions and shallots, green",1980,1980,,65.72,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01801,Sugar beet,2016,2016,,104.68,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01460,"Coconuts, in shell",1972,1972,,49.2,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01499.01,Karite nuts (sheanuts),1987,1987,,63.13,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01709.90,Other pulses n.e.c.,1978,1978,,115.81,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0112,Maize (corn),1965,1965,,21.14,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01243,"Broad beans and horse beans, green",1996,1996,,58.96,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01708,"Bambara beans, dry",2012,2012,,91.24,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01702,"Broad beans and horse beans, dry",1965,1965,,263.09,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),F1770,"Meat indigenous, total",1979,1979,,46.58,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01929.06,"Agave fibres, raw, n.e.c.",2000,2000,,122.45,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01349.20,Other stone fruits,2010,2010,,74.8,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01343,Apricots,1992,1992,,78.13,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01213,Cauliflowers and broccoli,1961,1961,,34.74,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01921.01,"Seed cotton, unginned",1979,1979,,60.14,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01329,"Other citrus fruit, n.e.c.",1976,1976,,32.33,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),F1770,"Meat indigenous, total",2001,2001,,89.85,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01312,Bananas,1963,1963,,21.21,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",1999,1999,,44.3,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01359.02,Cashewapple,1982,1982,,95.76,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01213,Cauliflowers and broccoli,1982,1982,,46.0,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01216,Artichokes,1991,1991,,93.91,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01653,"Nutmeg, mace, cardamoms, raw",1971,1971,,36.8,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01657,"Ginger, raw",1987,1987,,14.36,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01359.90,"Other fruits, n.e.c.",1967,1967,,20.84,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01351.01,Currants,2010,2010,,100.72,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01702,"Broad beans and horse beans, dry",2006,2006,,86.91,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01373,"Chestnuts, in shell",2002,2002,,51.78,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01351.01,Currants,1982,1982,,126.7,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01377,"Brazil nuts, in shell",2015,2015,,103.28,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01319,"Other tropical fruits, n.e.c.",2015,2015,,102.09,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1998,1998,,39.58,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01449.90,"Other oil seeds, n.e.c.",1966,1966,,89.53,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01372,"Cashew nuts, in shell",1973,1973,,38.0,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01211,Asparagus,1978,1978,,15.25,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02212,Raw milk of buffalo,2018,2018,,113.41,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01241.01,String beans,2002,2002,,119.6,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01448,Poppy seed,2003,2003,,101.97,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01329,"Other citrus fruit, n.e.c.",1979,1979,,21.27,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01192,Buckwheat,1992,1992,,276.37,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0117,Oats,1987,1987,,260.02,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01241.90,"Other beans, green",2014,2014,,96.98,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21117.01i,"Meat of camels, fresh or chilled (indigenous)",2006,2006,,67.38,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01254,Leeks and other alliaceous vegetables,1992,1992,,95.15,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01349.20,Other stone fruits,2017,2017,,97.67,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01351.01,Currants,1972,1972,,107.21,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01216,Artichokes,1975,1975,,90.48,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01651,"Pepper (Piper spp.), raw",1973,1973,,22.36,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21115i,"Meat of sheep, fresh or chilled (indigenous)",1964,1964,,54.61,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01314,Dates,1986,1986,,37.34,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01192,Buckwheat,1962,1962,,293.68,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),F2057,Non Food,1962,1962,,55.06,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01192,Buckwheat,2022,2022,,104.22,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02293,Raw milk of camel,1968,1968,,54.27,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01921.01,"Seed cotton, unginned",2000,2000,,91.27,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01703,"Chick peas, dry",1965,1965,,61.51,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21116i,"Meat of goat, fresh or chilled (indigenous)",1975,1975,,47.74,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01199.90,Cereals n.e.c.,2005,2005,,58.86,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01342.02,Quinces,1963,1963,,44.46,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01930.01,"Peppermint, spearmint",1975,1975,,102.43,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01315,Figs,1969,1969,,215.59,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01316,"Mangoes, guavas and mangosteens",2009,2009,,81.71,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01192,Buckwheat,1983,1983,,166.44,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01352,Kiwi fruit,2008,2008,,77.36,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01491.01,Oil palm fruit,2003,2003,,45.23,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21170.92,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",2019,2019,,94.88,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01510,Potatoes,2008,2008,,90.26,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01342.01,Pears,2002,2002,,69.02,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01344.02,Cherries,2004,2004,,74.89,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02293,Raw milk of camel,1971,1971,,31.22,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01319,"Other tropical fruits, n.e.c.",2009,2009,,87.79,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01445,Sunflower seed,1973,1973,,53.89,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01191,Triticale,1997,1997,,49.12,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01211,Asparagus,2015,2015,,104.71,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),F2057,Non Food,1990,1990,,86.87,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0112,Maize (corn),1969,1969,,25.14,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2007,2007,,94.91,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21122i,"Meat of ducks, fresh or chilled (indigenous)",1984,1984,,29.65,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01221,Watermelons,2021,2021,,95.19,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21170.02,"Game meat, fresh, chilled or frozen",2015,2015,,100.73,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01801,Sugar beet,1990,1990,,117.39,E,Estimated value
